"ID","Hospital","City","State","Zip","County","Measure_ID","Compared_to_National","Readmission_Score","Lower","Higher"
160032,"SKIFF MEDICAL CENTER","NEWTON","IA",50208,"JASPER","READM_30_AMI",NA,NA,"Not Available","Not Available"
160033,"GENESIS MEDICAL CENTER-DAVENPORT","DAVENPORT","IA",52803,"SCOTT","READM_30_AMI","No Different than the National Rate",15.3,"13.2","17.7"
160040,"SARTORI MEMORIAL HOSPITAL","CEDAR FALLS","IA",50613,"BLACK HAWK","READM_30_AMI",NA,NA,"Not Available","Not Available"
160045,"ST LUKES HOSPITAL","CEDAR RAPIDS","IA",52402,"LINN","READM_30_AMI","No Different than the National Rate",14.8,"12.4","17.4"
160047,"METHODIST JENNIE EDMUNDSON","COUNCIL BLUFFS","IA",51503,"POTTAWATTAMIE","READM_30_AMI","No Different than the National Rate",16.9,"14.0","20.2"
160057,"GREAT RIVER MEDICAL CENTER","WEST BURLINGTON","IA",52655,"DES MOINES","READM_30_AMI","No Different than the National Rate",17.3,"14.6","20.4"
160058,"UNIVERSITY OF IOWA HOSPITAL & CLINICS","IOWA CITY","IA",52242,"JOHNSON","READM_30_AMI","No Different than the National Rate",16.8,"14.3","19.6"
160064,"MERCY MEDICAL CENTER-NORTH IOWA","MASON CITY","IA",50401,"CERRO GORDO","READM_30_AMI","No Different than the National Rate",15.4,"13.2","18.1"
160067,"COVENANT MEDICAL CENTER","WATERLOO","IA",50702,"BLACK HAWK","READM_30_AMI","No Different than the National Rate",16.3,"13.6","19.5"
160069,"MERCY MEDICAL CENTER-DUBUQUE","DUBUQUE","IA",52001,"DUBUQUE","READM_30_AMI","No Different than the National Rate",16.5,"13.6","20.0"
160079,"MERCY MEDICAL CENTER - CEDAR RAPIDS","CEDAR RAPIDS","IA",52403,"LINN","READM_30_AMI","No Different than the National Rate",16.1,"13.6","18.8"
160080,"MERCY MEDICAL CENTER-CLINTON","CLINTON","IA",52732,"CLINTON","READM_30_AMI","No Different than the National Rate",16.3,"13.7","19.4"
160082,"IOWA METHODIST MEDICAL CENTER","DES MOINES","IA",50309,"POLK","READM_30_AMI","No Different than the National Rate",16.1,"13.9","18.8"
160083,"MERCY MEDICAL CENTER-DES MOINES","DES MOINES","IA",50314,"POLK","READM_30_AMI","No Different than the National Rate",17.3,"15.0","19.7"
160089,"OTTUMWA REGIONAL HEALTH CENTER","OTTUMWA","IA",52501,"WAPELLO","READM_30_AMI","No Different than the National Rate",16.2,"13.5","19.3"
160101,"BROADLAWNS MEDICAL CENTER","DES MOINES","IA",50314,"POLK","READM_30_AMI",NA,NA,"Not Available","Not Available"
160104,"TRINITY BETTENDORF","BETTENDORF","IA",52722,"SCOTT","READM_30_AMI","No Different than the National Rate",17,"13.8","20.5"
160110,"ALLEN HOSPITAL","WATERLOO","IA",50703,"BLACK HAWK","READM_30_AMI","No Different than the National Rate",15.8,"13.5","18.6"
160112,"SPENCER MUNICIPAL HOSPITAL","SPENCER","IA",51301,"CLAY","READM_30_AMI",NA,NA,"Not Available","Not Available"
160117,"FINLEY HOSPITAL","DUBUQUE","IA",52001,"DUBUQUE","READM_30_AMI","No Different than the National Rate",16.6,"14.0","20.1"
160122,"FORT MADISON COMMUNITY HOSPITAL","FORT MADISON","IA",52627,"LEE","READM_30_AMI","No Different than the National Rate",17.4,"14.2","21.3"
160124,"LAKES REGIONAL HEALTHCARE","SPIRIT LAKE","IA",51360,"DICKINSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
160146,"ST LUKES REGIONAL MEDICAL CENTER","SIOUX CITY","IA",51104,"WOODBURY","READM_30_AMI","No Different than the National Rate",17.4,"14.3","21.2"
160147,"GRINNELL REGIONAL MEDICAL CENTER","GRINNELL","IA",50112,"POWESHIEK","READM_30_AMI",NA,NA,"Not Available","Not Available"
160153,"MERCY MEDICAL CENTER-SIOUX CITY","SIOUX CITY","IA",51101,"WOODBURY","READM_30_AMI","No Different than the National Rate",17.1,"14.5","20.1"
161300,"BAUM HARMON MERCY HOSPITAL","PRIMGHAR","IA",51245,"OBRIEN","READM_30_AMI",NA,NA,"Not Available","Not Available"
161301,"IOWA SPECIALTY HOSPITAL - BELMOND","BELMOND","IA",50421,"WRIGHT","READM_30_AMI",NA,NA,"Not Available","Not Available"
161302,"IOWA SPECIALTY HOSPITAL-CLARION","CLARION","IA",50525,"WRIGHT","READM_30_AMI",NA,NA,"Not Available","Not Available"
161303,"GRUNDY COUNTY MEMORIAL HOSPITAL","GRUNDY CENTER","IA",50638,"GRUNDY","READM_30_AMI",NA,NA,"Not Available","Not Available"
161304,"CHI HEALTH  - MERCY CORNING","CORNING","IA",50841,"ADAMS","READM_30_AMI",NA,NA,"Not Available","Not Available"
161305,"POCAHONTAS COMMUNITY HOSPITAL","POCAHONTAS","IA",50574,"POCAHONTAS","READM_30_AMI",NA,NA,"Not Available","Not Available"
161306,"JONES REGIONAL MEDICAL CENTER","ANAMOSA","IA",52205,"JONES","READM_30_AMI",NA,NA,"Not Available","Not Available"
161307,"HANCOCK COUNTY HEALTH SYSTEM","BRITT","IA",50423,"HANCOCK","READM_30_AMI",NA,NA,"Not Available","Not Available"
161308,"FRANKLIN GENERAL HOSPITAL","HAMPTON","IA",50441,"FRANKLIN","READM_30_AMI",NA,NA,"Not Available","Not Available"
161309,"CHI HEALTH MISSOURI VALLEY","MISSOURI VALLEY","IA",51555,"HARRISON","READM_30_AMI",NA,NA,"Not Available","Not Available"
161310,"ADAIR COUNTY MEMORIAL HOSPITAL","GREENFIELD","IA",50849,"ADAIR","READM_30_AMI",NA,NA,"Not Available","Not Available"
161311,"HAWARDEN REGIONAL HEALTHCARE","HAWARDEN","IA",51023,"SIOUX","READM_30_AMI",NA,NA,"Not Available","Not Available"
161312,"GUTTENBERG MUNICIPAL HOSPITAL","GUTTENBERG","IA",52052,"CLAYTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
161313,"GENESIS MEDICAL CENTER-DEWITT","DEWITT","IA",52742,"CLINTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
161314,"GUTHRIE COUNTY HOSPITAL","GUTHRIE CENTER","IA",50115,"GUTHRIE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161315,"KEOKUK COUNTY HEALTH CENTER","SIGOURNEY","IA",52591,"KEOKUK","READM_30_AMI",NA,NA,"Not Available","Not Available"
161316,"GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS","WEST UNION","IA",52175,"FAYETTE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161317,"MARENGO MEMORIAL HOSPITAL","MARENGO","IA",52301,"IOWA","READM_30_AMI",NA,NA,"Not Available","Not Available"
161318,"VETERANS MEMORIAL HOSPITAL","WAUKON","IA",52172,"ALLAMAKEE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161319,"CENTRAL COMMUNITY HOSPITAL","ELKADER","IA",52043,"CLAYTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
161320,"COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER","SUMNER","IA",50674,"BREMER","READM_30_AMI",NA,NA,"Not Available","Not Available"
161321,"SANFORD ROCK RAPIDS MEDICAL CENTER","ROCK RAPIDS","IA",51246,"LYON","READM_30_AMI",NA,NA,"Not Available","Not Available"
161322,"DALLAS COUNTY HOSPITAL","PERRY","IA",50220,"DALLAS","READM_30_AMI",NA,NA,"Not Available","Not Available"
161323,"MITCHELL COUNTY REGIONAL HEALTH","OSAGE","IA",50461,"MITCHELL","READM_30_AMI",NA,NA,"Not Available","Not Available"
161324,"GEORGE C GRAPE COMMUNITY HOSPITAL","HAMBURG","IA",51640,"FREMONT","READM_30_AMI",NA,NA,"Not Available","Not Available"
161325,"GREENE COUNTY MEDICAL CENTER","JEFFERSON","IA",50129,"GREENE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161326,"MADISON COUNTY MEMORIAL HOSPITAL","WINTERSET","IA",50273,"MADISON","READM_30_AMI",NA,NA,"Not Available","Not Available"
161327,"DAVIS COUNTY HOSPITAL","BLOOMFIELD","IA",52537,"DAVIS","READM_30_AMI",NA,NA,"Not Available","Not Available"
161328,"REGIONAL HEALTH SERVICES OF HOWARD COUNTY","CRESCO","IA",52136,"HOWARD","READM_30_AMI",NA,NA,"Not Available","Not Available"
161329,"JACKSON COUNTY REGIONAL HEALTH CENTER","MAQUOKETA","IA",52060,"JACKSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
161330,"AUDUBON COUNTY MEMORIAL HOSPITAL","AUDUBON","IA",50025,"AUDUBON","READM_30_AMI",NA,NA,"Not Available","Not Available"
161331,"MERCY MEDICAL CENTER-NEW HAMPTON","NEW HAMPTON","IA",50659,"CHICKASAW","READM_30_AMI",NA,NA,"Not Available","Not Available"
161332,"MANNING REGIONAL HEALTHCARE CENTER","MANNING","IA",51455,"CARROLL","READM_30_AMI",NA,NA,"Not Available","Not Available"
161333,"STORY COUNTY HOSPITAL","NEVADA","IA",50201,"STORY","READM_30_AMI",NA,NA,"Not Available","Not Available"
161334,"HUMBOLDT COUNTY MEMORIAL HOSPITAL","HUMBOLDT","IA",50548,"HUMBOLDT","READM_30_AMI",NA,NA,"Not Available","Not Available"
161335,"BUCHANAN COUNTY HEALTH CENTER","INDEPENDENCE","IA",50644,"BUCHANAN","READM_30_AMI",NA,NA,"Not Available","Not Available"
161336,"HEGG MEMORIAL HEALTH CENTER","ROCK VALLEY","IA",51247,"SIOUX","READM_30_AMI",NA,NA,"Not Available","Not Available"
161337,"VAN BUREN COUNTY HOSPITAL","KEOSAUQUA","IA",52565,"VAN BUREN","READM_30_AMI",NA,NA,"Not Available","Not Available"
161338,"MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN","OELWEIN","IA",50662,"FAYETTE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161339,"WAVERLY HEALTH CENTER","WAVERLY","IA",50677,"BREMER","READM_30_AMI",NA,NA,"Not Available","Not Available"
161340,"DECATUR COUNTY HOSPITAL","LEON","IA",50144,"DECATUR","READM_30_AMI",NA,NA,"Not Available","Not Available"
161341,"LUCAS COUNTY HEALTH CENTER","CHARITON","IA",50049,"LUCAS","READM_30_AMI",NA,NA,"Not Available","Not Available"
161342,"MONROE COUNTY HOSPITAL","ALBIA","IA",52531,"MONROE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161343,"REGIONAL MEDICAL CENTER","MANCHESTER","IA",52057,"DELAWARE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161344,"WASHINGTON COUNTY HOSPITAL AND CLINICS","WASHINGTON","IA",52353,"WASHINGTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
161345,"OSCEOLA COMMUNITY HOSPITAL","SIBLEY","IA",51249,"OSCEOLA","READM_30_AMI",NA,NA,"Not Available","Not Available"
161346,"SIOUX CENTER HEALTH","SIOUX CENTER","IA",51250,"SIOUX","READM_30_AMI",NA,NA,"Not Available","Not Available"
161347,"FLOYD COUNTY MEDICAL CENTER","CHARLES CITY","IA",50616,"FLOYD","READM_30_AMI",NA,NA,"Not Available","Not Available"
161348,"CLARKE COUNTY HOSPITAL","OSCEOLA","IA",50213,"CLARKE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161349,"VIRGINIA GAY HOSPITAL","VINTON","IA",52349,"BENTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
161350,"STEWART MEMORIAL COMMUNITY HOSPITAL","LAKE CITY","IA",51449,"CALHOUN","READM_30_AMI",NA,NA,"Not Available","Not Available"
161351,"AVERA HOLY FAMILY HOSPITAL","ESTHERVILLE","IA",51334,"EMMET","READM_30_AMI","No Different than the National Rate",16.8,"13.6","20.6"
161352,"CLARINDA REGIONAL HEALTH CENTER","CLARINDA","IA",51632,"PAGE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161353,"KOSSUTH REGIONAL HEALTH CENTER","ALGONA","IA",50511,"KOSSUTH","READM_30_AMI",NA,NA,"Not Available","Not Available"
161354,"HORN MEMORIAL HOSPITAL","IDA GROVE","IA",51445,"IDA","READM_30_AMI",NA,NA,"Not Available","Not Available"
161355,"KNOXVILLE HOSPITAL & CLINICS","KNOXVILLE","IA",50138,"MARION","READM_30_AMI",NA,NA,"Not Available","Not Available"
161356,"HENRY COUNTY HEALTH CENTER","MOUNT PLEASANT","IA",52641,"HENRY","READM_30_AMI",NA,NA,"Not Available","Not Available"
161357,"PALO ALTO COUNTY HOSPITAL","EMMETSBURG","IA",50536,"PALO ALTO","READM_30_AMI",NA,NA,"Not Available","Not Available"
161358,"WAYNE COUNTY HOSPITAL","CORYDON","IA",50060,"WAYNE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161359,"BURGESS HEALTH CENTER","ONAWA","IA",51040,"MONONA","READM_30_AMI",NA,NA,"Not Available","Not Available"
161360,"ORANGE CITY AREA HEALTH SYSTEM","ORANGE CITY","IA",51041,"SIOUX","READM_30_AMI",NA,NA,"Not Available","Not Available"
161361,"VAN DIEST MEDICAL CENTER","WEBSTER CITY","IA",50595,"HAMILTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
161362,"CHEROKEE REGIONAL MEDICAL CENTER","CHEROKEE","IA",51012,"CHEROKEE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161363,"MONTGOMERY COUNTY MEMORIAL HOSPITAL","RED OAK","IA",51566,"MONTGOMERY","READM_30_AMI",NA,NA,"Not Available","Not Available"
161364,"JEFFERSON COUNTY HEALTH CENTER","FAIRFIELD","IA",52556,"JEFFERSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
161365,"GREATER REGIONAL MEDICAL CENTER","CRESTON","IA",50801,"UNION","READM_30_AMI",NA,NA,"Not Available","Not Available"
161366,"SHENANDOAH MEDICAL CENTER","SHENANDOAH","IA",51601,"PAGE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161367,"PELLA REGIONAL HEALTH CENTER","PELLA","IA",50219,"MARION","READM_30_AMI",NA,NA,"Not Available","Not Available"
161368,"FLOYD VALLEY HOSPITAL","LE MARS","IA",51031,"PLYMOUTH","READM_30_AMI",NA,NA,"Not Available","Not Available"
161369,"CRAWFORD COUNTY MEMORIAL HOSPITAL","DENISON","IA",51442,"CRAWFORD","READM_30_AMI",NA,NA,"Not Available","Not Available"
161370,"LORING HOSPITAL","SAC CITY","IA",50583,"SAC","READM_30_AMI",NA,NA,"Not Available","Not Available"
161371,"WINNESHIEK MEDICAL CENTER","DECORAH","IA",52101,"WINNESHIEK","READM_30_AMI","No Different than the National Rate",15.7,"12.9","18.8"
161372,"BOONE COUNTY HOSPITAL","BOONE","IA",50036,"BOONE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161373,"RINGGOLD COUNTY HOSPITAL","MOUNT AYR","IA",50854,"RINGGOLD","READM_30_AMI",NA,NA,"Not Available","Not Available"
161374,"MYRTUE MEDICAL CENTER","HARLAN","IA",51537,"SHELBY","READM_30_AMI",NA,NA,"Not Available","Not Available"
161375,"BUENA VISTA REGIONAL MEDICAL CENTER","STORM LAKE","IA",50588,"BUENA VISTA","READM_30_AMI",NA,NA,"Not Available","Not Available"
161376,"CASS COUNTY MEMORIAL HOSPITAL","ATLANTIC","IA",50022,"CASS","READM_30_AMI",NA,NA,"Not Available","Not Available"
161377,"MERCY MEDICAL CENTER-CENTERVILLE","CENTERVILLE","IA",52544,"APPANOOSE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161378,"MERCY MEDICAL CENTER-DYERSVILLE","DYERSVILLE","IA",52040,"DUBUQUE","READM_30_AMI",NA,NA,"Not Available","Not Available"
161379,"MAHASKA  HEALTH PARTNERSHIP","OSKALOOSA","IA",52577,"MAHASKA","READM_30_AMI",NA,NA,"Not Available","Not Available"
161380,"HANSEN FAMILY HOSPITAL","IOWA FALLS","IA",50126,"HARDIN","READM_30_AMI",NA,NA,"Not Available","Not Available"
161381,"SANFORD SHELDON MEDICAL CENTER","SHELDON","IA",51201,"OBRIEN","READM_30_AMI",NA,NA,"Not Available","Not Available"
170006,"VIA CHRISTI HOSPITAL PITTSBURG INC","PITTSBURG","KS",66762,"CRAWFORD","READM_30_AMI","No Different than the National Rate",16.4,"13.6","19.7"
170009,"SAINT JOHN HOSPITAL","LEAVENWORTH","KS",66048,"LEAVENWORTH","READM_30_AMI",NA,NA,"Not Available","Not Available"
170012,"SALINA REGIONAL HEALTH CENTER","SALINA","KS",67401,"SALINE","READM_30_AMI","No Different than the National Rate",17,"14.3","20.2"
170013,"HAYS MEDICAL CENTER","HAYS","KS",67601,"ELLIS","READM_30_AMI","No Different than the National Rate",15.3,"12.8","18.2"
170014,"RANSOM MEMORIAL HOSPITAL","OTTAWA","KS",66067,"FRANKLIN","READM_30_AMI",NA,NA,"Not Available","Not Available"
170016,"ST FRANCIS HEALTH CENTER INC","TOPEKA","KS",66606,"SHAWNEE","READM_30_AMI","No Different than the National Rate",16.6,"14.0","19.7"
170017,"SUSAN B ALLEN MEMORIAL HOSPITAL","EL DORADO","KS",67042,"BUTLER","READM_30_AMI",NA,NA,"Not Available","Not Available"
170020,"HUTCHINSON REGIONAL MEDICAL CENTER INC","HUTCHINSON","KS",67502,"RENO","READM_30_AMI","No Different than the National Rate",16.2,"13.4","19.6"
170023,"ST CATHERINE HOSPITAL","GARDEN CITY","KS",67846,"FINNEY","READM_30_AMI","No Different than the National Rate",16.6,"13.5","20.4"
170027,"PRATT REGIONAL MEDICAL CENTER","PRATT","KS",67124,"PRATT","READM_30_AMI",NA,NA,"Not Available","Not Available"
170039,"SUMNER REGIONAL MEDICAL CENTER","WELLINGTON","KS",67152,"SUMNER","READM_30_AMI",NA,NA,"Not Available","Not Available"
170040,"UNIVERSITY OF KANSAS HOSPITAL","KANSAS CITY","KS",66103,"WYANDOTTE","READM_30_AMI","No Different than the National Rate",18.3,"15.3","21.6"
170049,"OLATHE MEDICAL CENTER","OLATHE","KS",66061,"JOHNSON","READM_30_AMI","No Different than the National Rate",18.6,"15.6","21.9"
170058,"MERCY HOSPITAL-FORT SCOTT","FORT SCOTT","KS",66701,"BOURBON","READM_30_AMI",NA,NA,"Not Available","Not Available"
170068,"SOUTHWEST MEDICAL CENTER","LIBERAL","KS",67901,"SEWARD","READM_30_AMI",NA,NA,"Not Available","Not Available"
170074,"GEARY COMMUNITY HOSPITAL","JUNCTION CITY","KS",66441,"GEARY","READM_30_AMI",NA,NA,"Not Available","Not Available"
170075,"MERCY HOSPITAL","MOUNDRIDGE","KS",67107,"MCPHERSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
170086,"STORMONT VAIL HOSPITAL","TOPEKA","KS",66604,"SHAWNEE","READM_30_AMI","No Different than the National Rate",16.9,"14.5","19.7"
170094,"COFFEY COUNTY HOSPITAL","BURLINGTON","KS",66839,"COFFEY","READM_30_AMI",NA,NA,"Not Available","Not Available"
170103,"NEWTON MEDICAL CENTER","NEWTON","KS",67114,"HARVEY","READM_30_AMI","No Different than the National Rate",16.6,"13.6","20.0"
170104,"SHAWNEE MISSION MEDICAL CENTER","SHAWNEE MISSION","KS",66204,"JOHNSON","READM_30_AMI","No Different than the National Rate",16.9,"14.0","20.3"
170105,"MCPHERSON HOSPITAL INC","MCPHERSON","KS",67460,"MCPHERSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
170109,"MIAMI COUNTY MEDICAL CENTER","PAOLA","KS",66071,"MIAMI","READM_30_AMI",NA,NA,"Not Available","Not Available"
170110,"BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL","ULYSSES","KS",67880,"GRANT","READM_30_AMI",NA,NA,"Not Available","Not Available"
170120,"LABETTE HEALTH","PARSONS","KS",67357,"LABETTE","READM_30_AMI",NA,NA,"Not Available","Not Available"
170122,"VIA CHRISTI HOSPITALS WICHITA, INC","WICHITA","KS",67214,"SEDGWICK","READM_30_AMI","No Different than the National Rate",15.7,"13.7","18.1"
170123,"WESLEY MEDICAL CENTER","WICHITA","KS",67214,"SEDGWICK","READM_30_AMI","No Different than the National Rate",15.5,"13.5","17.8"
170133,"SAINT LUKE'S CUSHING HOSPITAL","LEAVENWORTH","KS",66048,"LEAVENWORTH","READM_30_AMI",NA,NA,"Not Available","Not Available"
170137,"LAWRENCE MEMORIAL HOSPITAL","LAWRENCE","KS",66044,"DOUGLAS","READM_30_AMI","No Different than the National Rate",17.3,"14.3","20.8"
170142,"VIA CHRISTI HOSPITAL MANHATTAN, INC","MANHATTAN","KS",66502,"RILEY","READM_30_AMI","No Different than the National Rate",15.5,"12.9","18.6"
170145,"COFFEYVILLE REGIONAL MEDICAL CENTER","COFFEYVILLE","KS",67337,"MONTGOMERY","READM_30_AMI",NA,NA,"Not Available","Not Available"
170146,"PROVIDENCE MEDICAL CENTER","KANSAS CITY","KS",66112,"WYANDOTTE","READM_30_AMI","No Different than the National Rate",18.1,"15.2","21.6"
170150,"SOUTH CENTRAL KS  MED CENTER","ARKANSAS CITY","KS",67005,"COWLEY","READM_30_AMI",NA,NA,"Not Available","Not Available"
170166,"MORTON COUNTY HOSPITAL","ELKHART","KS",67950,"MORTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
170175,"WESTERN PLAINS MEDICAL COMPLEX","DODGE CITY","KS",67801,"FORD","READM_30_AMI","No Different than the National Rate",16.1,"12.9","19.8"
170176,"OVERLAND PARK REG MED CTR","OVERLAND PARK","KS",66215,"JOHNSON","READM_30_AMI","No Different than the National Rate",17.9,"14.8","21.9"
170182,"MENORAH MEDICAL CENTER","OVERLAND PARK","KS",66209,"JOHNSON","READM_30_AMI","No Different than the National Rate",16.1,"13.2","19.3"
170183,"KANSAS SURGERY & RECOVERY CENTER","WICHITA","KS",67226,"SEDGWICK","READM_30_AMI",NA,NA,"Not Available","Not Available"
170185,"SAINT LUKE'S SOUTH HOSPITAL","OVERLAND PARK","KS",66213,"JOHNSON","READM_30_AMI","No Different than the National Rate",16.3,"13.5","19.6"
170186,"KANSAS HEART HOSPITAL","WICHITA","KS",67226,"SEDGWICK","READM_30_AMI","No Different than the National Rate",15.2,"12.8","17.9"
170187,"SALINA SURGICAL HOSPITAL","SALINA","KS",67401,"SALINE","READM_30_AMI",NA,NA,"Not Available","Not Available"
170188,"KANSAS CITY ORTHOPAEDIC INSTITUTE","LEAWOOD","KS",66211,"JOHNSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
170190,"MANHATTAN SURGICAL HOSPITAL LLC","MANHATTAN","KS",66502,"RILEY","READM_30_AMI",NA,NA,"Not Available","Not Available"
170191,"GREAT BEND REGIONAL HOSPITAL","GREAT BEND","KS",67530,"BARTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
170194,"DOCTORS HOSPITAL LLC","LEAWOOD","KS",66211,"JOHNSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC","WICHITA","KS",67226,"SEDGWICK","READM_30_AMI",NA,NA,"Not Available","Not Available"
170197,"KANSAS MEDICAL CENTER LLC","ANDOVER","KS",67002,"BUTLER","READM_30_AMI","No Different than the National Rate",16.1,"13.5","18.9"
170198,"SUMMIT SURGICAL, LLC","HUTCHINSON","KS",67502,"RENO","READM_30_AMI",NA,NA,"Not Available","Not Available"
170199,"MINIMALLY INVASIVE SURGERY HOSPITAL","LENEXA","KS",66219,"JOHNSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC","WICHITA","KS",67235,"SEDGWICK","READM_30_AMI",NA,NA,"Not Available","Not Available"
170201,"BLUE VALLEY HOSPITAL, INC","OVERLAND PARK","KS",66213,"JOHNSON","READM_30_AMI",NA,NA,"Not Available","Not Available"
170203,"PREMIER SURGICAL INSTITUTE","GALENA","KS",66739,"CHEROKEE","READM_30_AMI",NA,NA,"Not Available","Not Available"
171300,"GRISELL MEMORIAL HOSPITAL","RANSOM","KS",67572,"NESS","READM_30_AMI",NA,NA,"Not Available","Not Available"
171301,"ELLINWOOD DISTRICT HOSPITAL","ELLINWOOD","KS",67526,"BARTON","READM_30_AMI",NA,NA,"Not Available","Not Available"
171302,"OSWEGO COMMUNITY HOSPITAL","OSWEGO","KS",67356,"LABETTE","READM_30_AMI",NA,NA,"Not Available","Not Available"
171303,"LANE COUNTY HOSPITAL","DIGHTON","KS",67839,"LANE","READM_30_AMI",NA,NA,"Not Available","Not Available"
171304,"ASHLAND HEALTH CENTER","ASHLAND","KS",67831,"CLARK","READM_30_AMI",NA,NA,"Not Available","Not Available"
