"ID","Hospital","City","State","Zip","County","Measure_ID","Compared_to_National","Death_Score","Lower","Higher"
100088,"BAPTIST MEDICAL CENTER JACKSONVILLE","JACKSONVILLE","FL",32207,"DUVAL","MORT_30_AMI","No Different than the National Rate",13.2,"10.9","15.8"
100090,"FLAGLER HOSPITAL","SAINT AUGUSTINE","FL",32086,"SAINT JOHNS","MORT_30_AMI","No Different than the National Rate",13.1,"10.6","15.9"
100092,"WUESTHOFF MEDICAL CENTER-ROCKLEDGE","ROCKLEDGE","FL",32955,"BREVARD","MORT_30_AMI","No Different than the National Rate",15.3,"12.4","18.7"
100093,"BAPTIST HOSPITAL","PENSACOLA","FL",32501,"ESCAMBIA","MORT_30_AMI","No Different than the National Rate",15.2,"12.3","19.0"
100099,"LAKE WALES MEDICAL CENTER","LAKE WALES","FL",33853,"POLK","MORT_30_AMI","No Different than the National Rate",12.6,"9.5","16.5"
100102,"SHANDS LAKE SHORE REGIONAL MEDICAL CENTER","LAKE CITY","FL",32055,"COLUMBIA","MORT_30_AMI","No Different than the National Rate",12.4,"9.2","16.4"
100105,"INDIAN RIVER MEDICAL CENTER","VERO BEACH","FL",32960,"INDIAN RIVER","MORT_30_AMI","No Different than the National Rate",14.5,"12.2","17.2"
100106,"DOCTOR'S MEMORIAL HOSPITAL INC","PERRY","FL",32348,"TAYLOR","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100107,"LEHIGH REGIONAL MEDICAL CENTER","LEHIGH ACRES","FL",33936,"LEE","MORT_30_AMI","No Different than the National Rate",12.9,"9.9","16.7"
100109,"FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER","SEBRING","FL",33871,"HIGHLANDS","MORT_30_AMI","No Different than the National Rate",13,"10.8","15.5"
100110,"OSCEOLA REGIONAL MEDICAL CENTER","KISSIMMEE","FL",34741,"OSCEOLA","MORT_30_AMI","No Different than the National Rate",12.8,"10.4","15.8"
100113,"UF HEALTH SHANDS HOSPITAL","GAINESVILLE","FL",32610,"ALACHUA","MORT_30_AMI","No Different than the National Rate",15.4,"12.5","18.9"
100117,"BAPTIST MEDICAL CENTER - BEACHES","JACKSONVILLE BEACH","FL",32250,"DUVAL","MORT_30_AMI","No Different than the National Rate",15.7,"12.7","19.5"
100118,"FLORIDA HOSPITAL FLAGLER","PALM COAST","FL",32164,"FLAGLER","MORT_30_AMI","No Different than the National Rate",14.4,"11.6","17.7"
100121,"BARTOW REGIONAL MEDICAL CENTER","BARTOW","FL",33831,"POLK","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100122,"NORTH OKALOOSA MEDICAL CENTER","CRESTVIEW","FL",32539,"OKALOOSA","MORT_30_AMI","No Different than the National Rate",13.1,"10.1","16.8"
100124,"SANTA ROSA MEDICAL CENTER","MILTON","FL",32570,"SANTA ROSA","MORT_30_AMI","No Different than the National Rate",13.3,"10.1","17.2"
100125,"HOMESTEAD HOSPITAL","HOMESTEAD","FL",33033,"MIAMI-DADE","MORT_30_AMI","No Different than the National Rate",16,"12.6","19.9"
100126,"PALMS OF PASADENA HOSPITAL","SAINT PETERSBURG","FL",33707,"PINELLAS","MORT_30_AMI","No Different than the National Rate",13.8,"10.8","17.6"
100127,"MORTON PLANT HOSPITAL","CLEARWATER","FL",33756,"PINELLAS","MORT_30_AMI","No Different than the National Rate",13.2,"11.1","15.6"
100128,"TAMPA GENERAL HOSPITAL","TAMPA","FL",33606,"HILLSBOROUGH","MORT_30_AMI","No Different than the National Rate",14.3,"11.6","17.4"
100130,"LAKESIDE MEDICAL CENTER","BELLE GLADE","FL",33430,"PALM BEACH","MORT_30_AMI","No Different than the National Rate",13.3,"10.0","17.6"
100131,"AVENTURA HOSPITAL AND MEDICAL CENTER","AVENTURA","FL",33180,"MIAMI-DADE","MORT_30_AMI","No Different than the National Rate",12.8,"10.7","15.2"
100132,"SOUTH FLORIDA BAPTIST HOSPITAL","PLANT CITY","FL",33563,"HILLSBOROUGH","MORT_30_AMI","No Different than the National Rate",13.3,"10.1","17.2"
100134,"ED FRASER MEMORIAL HOSPITAL","MACCLENNY","FL",32063,"BAKER","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100135,"TALLAHASSEE MEMORIAL HOSPITAL","TALLAHASSEE","FL",32308,"LEON","MORT_30_AMI","No Different than the National Rate",15,"12.4","17.9"
100137,"HEART OF FLORIDA REGIONAL MEDICAL CENTER","DAVENPORT","FL",33837,"POLK","MORT_30_AMI","No Different than the National Rate",14.7,"11.7","18.1"
100140,"BAPTIST MEDICAL CENTER - NASSAU","FERNANDINA BEACH","FL",32034,"NASSAU","MORT_30_AMI","No Different than the National Rate",14.9,"11.3","19.2"
100142,"JACKSON HOSPITAL","MARIANNA","FL",32446,"JACKSON","MORT_30_AMI","No Different than the National Rate",15.3,"11.9","19.2"
100150,"LOWER KEYS MEDICAL CENTER","KEY WEST","FL",33040,"MONROE","MORT_30_AMI","No Different than the National Rate",15.2,"11.9","19.2"
100151,"MAYO CLINIC","JACKSONVILLE","FL",32224,"DUVAL","MORT_30_AMI","No Different than the National Rate",12.8,"10.1","16.1"
100154,"SOUTH MIAMI HOSPITAL","SOUTH MIAMI","FL",33143,"MIAMI-DADE","MORT_30_AMI","No Different than the National Rate",12.9,"10.2","16.3"
100156,"LAKE CITY MEDICAL CENTER","LAKE CITY","FL",32055,"COLUMBIA","MORT_30_AMI","No Different than the National Rate",13.7,"10.5","17.6"
100157,"LAKELAND REGIONAL MEDICAL CENTER","LAKELAND","FL",33805,"POLK","MORT_30_AMI","No Different than the National Rate",15.9,"13.6","18.5"
100161,"CENTRAL FLORIDA REGIONAL HOSPITAL","SANFORD","FL",32771,"SEMINOLE","MORT_30_AMI","No Different than the National Rate",11.9,"9.4","15.0"
100166,"DOCTORS HOSPITAL OF SARASOTA","SARASOTA","FL",34233,"SARASOTA","MORT_30_AMI","No Different than the National Rate",15,"12.0","18.7"
100167,"PLANTATION GENERAL HOSPITAL","PLANTATION","FL",33317,"BROWARD","MORT_30_AMI","No Different than the National Rate",12.1,"9.7","15.0"
100168,"BOCA RATON REGIONAL HOSPITAL","BOCA RATON","FL",33486,"PALM BEACH","MORT_30_AMI","No Different than the National Rate",14.5,"12.3","16.8"
100173,"FLORIDA HOSPITAL TAMPA","TAMPA","FL",33613,"HILLSBOROUGH","MORT_30_AMI","No Different than the National Rate",15.7,"12.8","19.2"
100175,"DESOTO MEMORIAL HOSPITAL","ARCADIA","FL",34265,"DE SOTO","MORT_30_AMI","No Different than the National Rate",13.4,"10.2","17.1"
100176,"PALM BEACH GARDENS MEDICAL CENTER","PALM BEACH GARDENS","FL",33410,"PALM BEACH","MORT_30_AMI","No Different than the National Rate",13.8,"11.3","16.8"
100177,"CAPE CANAVERAL HOSPITAL","COCOA BEACH","FL",32932,"BREVARD","MORT_30_AMI","No Different than the National Rate",13.7,"11.0","17.0"
100179,"MEMORIAL HOSPITAL JACKSONVILLE","JACKSONVILLE","FL",32216,"DUVAL","MORT_30_AMI","No Different than the National Rate",14.9,"12.3","18.2"
100180,"ST PETERSBURG GENERAL HOSPITAL","SAINT PETERSBURG","FL",33710,"PINELLAS","MORT_30_AMI","No Different than the National Rate",13.8,"10.6","17.6"
100181,"LARKIN COMMUNITY HOSPITAL","SOUTH MIAMI","FL",33143,"MIAMI-DADE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100183,"CORAL GABLES HOSPITAL","CORAL GABLES","FL",33134,"MIAMI-DADE","MORT_30_AMI","No Different than the National Rate",13,"10.0","16.2"
100187,"PALMETTO GENERAL HOSPITAL","HIALEAH","FL",33016,"MIAMI-DADE","MORT_30_AMI","No Different than the National Rate",15.7,"12.9","18.8"
100189,"NORTHWEST MEDICAL CENTER","MARGATE","FL",33063,"BROWARD","MORT_30_AMI","No Different than the National Rate",13.7,"11.3","16.4"
100191,"MEDICAL CENTER OF TRINITY","TRINITY","FL",34655,"PASCO","MORT_30_AMI","No Different than the National Rate",14.7,"12.0","17.9"
100200,"BROWARD HEALTH IMPERIAL POINT","FORT LAUDERDALE","FL",33308,"BROWARD","MORT_30_AMI","No Different than the National Rate",15,"11.6","18.9"
100204,"NORTH FLORIDA REGIONAL MEDICAL CENTER","GAINESVILLE","FL",32605,"ALACHUA","MORT_30_AMI","No Different than the National Rate",14,"11.8","16.4"
100206,"MEMORIAL HOSPITAL OF TAMPA","TAMPA","FL",33609,"HILLSBOROUGH","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100209,"KENDALL REGIONAL MEDICAL CENTER","MIAMI","FL",33175,"MIAMI-DADE","MORT_30_AMI","No Different than the National Rate",15,"12.2","18.2"
100211,"BAYFRONT HEALTH DADE CITY","DADE CITY","FL",33525,"PASCO","MORT_30_AMI","No Different than the National Rate",13.7,"10.4","17.7"
100212,"OCALA REGIONAL MEDICAL CENTER","OCALA","FL",34478,"MARION","MORT_30_AMI","No Different than the National Rate",16.4,"13.7","19.4"
100213,"BLAKE MEDICAL CENTER","BRADENTON","FL",34209,"MANATEE","MORT_30_AMI","No Different than the National Rate",14.7,"12.6","17.4"
100217,"SEBASTIAN RIVER MEDICAL CENTER","SEBASTIAN","FL",32978,"INDIAN RIVER","MORT_30_AMI","No Different than the National Rate",15.1,"11.9","19.0"
100220,"GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM","FORT MYERS","FL",33912,"LEE","MORT_30_AMI","No Different than the National Rate",14.3,"11.9","17.0"
100223,"FORT WALTON BEACH MEDICAL CENTER","FORT WALTON BEACH","FL",32547,"OKALOOSA","MORT_30_AMI","No Different than the National Rate",14.8,"11.9","17.9"
100224,"UNIVERSITY HOSPITAL AND MEDICAL CENTER","TAMARAC","FL",33321,"BROWARD","MORT_30_AMI","No Different than the National Rate",12.8,"10.2","15.7"
100226,"ORANGE PARK MEDICAL CENTER","ORANGE PARK","FL",32073,"CLAY","MORT_30_AMI","No Different than the National Rate",15.4,"12.4","18.6"
100228,"WESTSIDE REGIONAL MEDICAL CENTER","PLANTATION","FL",33324,"BROWARD","MORT_30_AMI","No Different than the National Rate",14.1,"11.3","17.4"
100230,"MEMORIAL HOSPITAL PEMBROKE","PEMBROKE PINES","FL",33024,"BROWARD","MORT_30_AMI","No Different than the National Rate",12.5,"9.4","16.3"
100231,"WEST FLORIDA HOSPITAL","PENSACOLA","FL",32514,"ESCAMBIA","MORT_30_AMI","No Different than the National Rate",15.1,"12.3","18.4"
100232,"PUTNAM COMMUNITY MEDICAL CENTER","PALATKA","FL",32177,"PUTNAM","MORT_30_AMI","No Different than the National Rate",15.7,"12.4","19.7"
100234,"WEST PALM HOSPITAL","WEST PALM BEACH","FL",33407,"PALM BEACH","MORT_30_AMI","No Different than the National Rate",13.6,"10.4","17.4"
100236,"FAWCETT MEMORIAL HOSPITAL","PORT CHARLOTTE","FL",33952,"CHARLOTTE","MORT_30_AMI","No Different than the National Rate",13.2,"11.0","15.9"
100238,"NORTHSIDE HOSPITAL","SAINT PETERSBURG","FL",33709,"PINELLAS","MORT_30_AMI","No Different than the National Rate",13.4,"10.8","16.4"
100240,"ANNE BATES LEACH EYE HOSPITAL","MIAMI","FL",33136,"MIAMI-DADE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100242,"GULF COAST REGIONAL MEDICAL CENTER","PANAMA CITY","FL",32405,"BAY","MORT_30_AMI","No Different than the National Rate",14.1,"11.1","17.5"
100243,"BRANDON REGIONAL HOSPITAL","BRANDON","FL",33511,"HILLSBOROUGH","MORT_30_AMI","No Different than the National Rate",12.5,"10.2","15.2"
100244,"CAPE CORAL HOSPITAL","CAPE CORAL","FL",33990,"LEE","MORT_30_AMI","No Different than the National Rate",14.4,"11.4","18.1"
100246,"LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE","FORT PIERCE","FL",34950,"SAINT LUCIE","MORT_30_AMI","No Different than the National Rate",12.3,"10.1","15.0"
100248,"LARGO MEDICAL CENTER","LARGO","FL",33770,"PINELLAS","MORT_30_AMI","No Different than the National Rate",14.5,"12.1","17.3"
100249,"SEVEN RIVERS REGIONAL MEDICAL CENTER","CRYSTAL RIVER","FL",34428,"CITRUS","MORT_30_AMI","No Different than the National Rate",14.6,"11.8","18.1"
100252,"RAULERSON HOSPITAL","OKEECHOBEE","FL",34972,"OKEECHOBEE","MORT_30_AMI","No Different than the National Rate",11.8,"9.1","14.9"
100253,"JUPITER MEDICAL CENTER","JUPITER","FL",33458,"PALM BEACH","MORT_30_AMI","No Different than the National Rate",13.3,"10.5","16.5"
100254,"CAPITAL REGIONAL MEDICAL CENTER","TALLAHASSEE","FL",32308,"LEON","MORT_30_AMI","No Different than the National Rate",16.8,"13.3","20.9"
100255,"TAMPA COMMUNITY HOSPITAL","TAMPA","FL",33615,"HILLSBOROUGH","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100256,"REGIONAL MEDICAL CENTER BAYONET POINT","HUDSON","FL",34667,"PASCO","MORT_30_AMI","No Different than the National Rate",15.5,"12.8","18.5"
100258,"DELRAY MEDICAL CENTER","DELRAY BEACH","FL",33484,"PALM BEACH","MORT_30_AMI","No Different than the National Rate",15.2,"13.0","17.6"
100259,"SOUTH BAY HOSPITAL","SUN CITY CENTER","FL",33573,"HILLSBOROUGH","MORT_30_AMI","No Different than the National Rate",13.1,"10.6","16.4"
100260,"ST LUCIE MEDICAL CENTER","PORT SAINT LUCIE","FL",34952,"SAINT LUCIE","MORT_30_AMI","No Different than the National Rate",14.2,"11.4","17.3"
100264,"OAK HILL HOSPITAL","BROOKSVILLE","FL",34613,"HERNANDO","MORT_30_AMI","No Different than the National Rate",13.3,"10.9","16.0"
100265,"MEASE COUNTRYSIDE HOSPITAL","SAFETY HARBOR","FL",34695,"PINELLAS","MORT_30_AMI","No Different than the National Rate",13.3,"11.2","15.7"
100266,"GULF BREEZE HOSPITAL","GULF BREEZE","FL",32561,"SANTA ROSA","MORT_30_AMI","No Different than the National Rate",12.6,"9.7","16.0"
100267,"ENGLEWOOD COMMUNITY HOSPITAL","ENGLEWOOD","FL",34223,"SARASOTA","MORT_30_AMI","No Different than the National Rate",14.3,"11.2","18.1"
100268,"WEST BOCA MEDICAL CENTER","BOCA RATON","FL",33428,"PALM BEACH","MORT_30_AMI","No Different than the National Rate",15.5,"12.3","19.6"
100269,"PALMS WEST HOSPITAL","LOXAHATCHEE","FL",33470,"PALM BEACH","MORT_30_AMI","No Different than the National Rate",14.5,"11.5","18.2"
100275,"WELLINGTON REGIONAL MEDICAL CENTER","WELLINGTON","FL",33414,"PALM BEACH","MORT_30_AMI","No Different than the National Rate",15.2,"11.8","19.2"
100276,"BROWARD HEALTH CORAL SPRINGS","CORAL SPRINGS","FL",33065,"BROWARD","MORT_30_AMI","No Different than the National Rate",14.6,"11.2","18.4"
100277,"DOUGLAS GARDENS HOSPITAL","MIAMI","FL",33137,"MIAMI-DADE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100281,"MEMORIAL HOSPITAL WEST","PEMBROKE PINES","FL",33028,"BROWARD","MORT_30_AMI","No Different than the National Rate",12.4,"9.8","15.6"
100284,"WESTCHESTER GENERAL HOSPITAL","MIAMI","FL",33155,"MIAMI-DADE","MORT_30_AMI","No Different than the National Rate",13.5,"10.4","16.9"
100285,"MEMORIAL HOSPITAL MIRAMAR","MIRAMAR","FL",33029,"BROWARD","MORT_30_AMI","No Different than the National Rate",13.5,"10.2","17.5"
100286,"PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE","NAPLES","FL",34119,"COLLIER","MORT_30_AMI","No Different than the National Rate",14.7,"11.7","18.1"
100287,"GOOD SAMARITAN MEDICAL CENTER","WEST PALM BEACH","FL",33401,"PALM BEACH","MORT_30_AMI","No Different than the National Rate",15.5,"12.2","19.3"
100288,"ST MARY'S MEDICAL CENTER","WEST PALM BEACH","FL",33407,"PALM BEACH","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100289,"CLEVELAND CLINIC HOSPITAL","WESTON","FL",33331,"BROWARD","MORT_30_AMI","No Different than the National Rate",14.4,"11.0","18.7"
100290,"VILLAGES REGIONAL HOSPITAL, THE","THE VILLAGES","FL",32159,"SUMTER","MORT_30_AMI","No Different than the National Rate",12.8,"11.1","14.8"
100291,"WUESTHOFF MEDICAL CENTER-MELBOURNE","MELBOURNE","FL",32935,"BREVARD","MORT_30_AMI","No Different than the National Rate",15.8,"12.5","20.1"
100292,"SACRED HEART HOSPITAL ON THE EMERALD COAST","MIRAMAR BEACH","FL",32550,"WALTON","MORT_30_AMI","No Different than the National Rate",14.7,"11.3","19.0"
100296,"DOCTORS HOSPITAL","CORAL GABLES","FL",33146,"MIAMI-DADE","MORT_30_AMI","No Different than the National Rate",14.4,"11.2","17.9"
100298,"FLORIDA STATE HOSPITAL UNIT 31 MED","CHATTAHOOCHEE","FL",32324,"GADSDEN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100299,"LAKEWOOD RANCH MEDICAL CENTER","BRADENTON","FL",34202,"MANATEE","MORT_30_AMI","No Different than the National Rate",14.2,"11.2","18.1"
100302,"ST CLOUD REGIONAL MEDICAL CENTER","SAINT CLOUD","FL",34769,"OSCEOLA","MORT_30_AMI","No Different than the National Rate",13.9,"10.8","17.7"
100307,"ST VINCENT'S MEDICAL CENTER SOUTHSIDE","JACKSONVILLE","FL",32216,"DUVAL","MORT_30_AMI","No Different than the National Rate",14.2,"11.1","18.1"
100313,"SACRED HEART HOSPITAL ON THE GULF","PORT SAINT JOE","FL",32456,"GULF","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100314,"WEST KENDALL BAPTIST HOSPITAL","MIAMI","FL",33196,"MIAMI-DADE","MORT_30_AMI","No Different than the National Rate",13.4,"10.6","16.7"
100315,"VIERA HOSPITAL","MELBOURNE","FL",32940,"BREVARD","MORT_30_AMI","No Different than the National Rate",16.4,"12.9","20.6"
100316,"PALM BAY HOSPITAL","PALM BAY","FL",32907,"BREVARD","MORT_30_AMI","No Different than the National Rate",15.5,"12.0","19.8"
100319,"FLORIDA HOSPITAL WESLEY CHAPEL","WESLEY CHAPEL","FL",33544,"PASCO","MORT_30_AMI","No Different than the National Rate",14.1,"10.6","18.3"
100320,"POINCIANA MEDICAL CENTER","KISSIMMEE","FL",34758,"OSCEOLA","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100321,"ST VINCENTS MEDICAL CENTER - CLAY COUNTY","MIDDLEBURG","FL",32068,"CLAY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100322,"REGIONAL GENERAL HOSPITAL WILLISTON","WILLISTON","FL",32696,"LEVY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
100326,"PROMISE HOSPITAL OF MIAMI","MIAMI LAKES","FL",33016,"MIAMI-DADE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
101300,"FLORIDA HOSPITAL WAUCHULA","WAUCHULA","FL",33873,"HARDEE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
101301,"SHANDS LIVE OAK REGIONAL MEDICAL CENTER","LIVE OAK","FL",32060,"SUWANNEE","MORT_30_AMI","No Different than the National Rate",14.2,"11.1","17.8"
101302,"CAMPBELLTON-GRACEVILLE HOSPITAL","GRACEVILLE","FL",32440,"JACKSON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
101303,"LAKE BUTLER HOSPITAL","LAKE BUTLER","FL",32054,"UNION","MORT_30_AMI",NA,NA,"Not Available","Not Available"
101304,"CALHOUN-LIBERTY HOSPITAL","BLOUNTSTOWN","FL",32424,"CALHOUN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
101305,"GEORGE E WEEMS MEMORIAL HOSPITAL","APALACHICOLA","FL",32320,"FRANKLIN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
101307,"DOCTORS MEMORIAL HOSPITAL","BONIFAY","FL",32425,"HOLMES","MORT_30_AMI",NA,NA,"Not Available","Not Available"
101308,"NORTHWEST FLORIDA COMMUNITY HOSPITAL","CHIPLEY","FL",32428,"WASHINGTON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
101309,"HENDRY REGIONAL MEDICAL CENTER","CLEWISTON","FL",33440,"HENDRY","MORT_30_AMI",NA,NA,"Not Available","Not Available"
101310,"SHANDS STARKE REGIONAL MEDICAL CENTER","STARKE","FL",32091,"BRADFORD","MORT_30_AMI",NA,NA,"Not Available","Not Available"
101311,"MADISON COUNTY MEMORIAL HOSPITAL","MADISON","FL",32340,"MADISON","MORT_30_AMI",NA,NA,"Not Available","Not Available"
101312,"FISHERMEN'S HOSPITAL","MARATHON","FL",33050,"MONROE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
101313,"MARINERS HOSPITAL","TAVERNIER","FL",33070,"MONROE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
103300,"ALL CHILDREN'S HOSPITAL, INC","SAINT PETERSBURG","FL",33701,"PINELLAS","MORT_30_AMI",NA,NA,"Not Available","Not Available"
103301,"NICKLAUS CHILDREN'S HOSPITAL","MIAMI","FL",33155,"MIAMI-DADE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
103303,"SHRINERS HOSPITALS FOR CHILDREN-TAMPA","TAMPA","FL",33612,"HILLSBOROUGH","MORT_30_AMI",NA,NA,"Not Available","Not Available"
103304,"NEMOURS CHILDREN'S HOSPITAL","ORLANDO","FL",32827,"ORANGE","MORT_30_AMI",NA,NA,"Not Available","Not Available"
110001,"HAMILTON MEDICAL CENTER","DALTON","GA",30720,"WHITFIELD","MORT_30_AMI","No Different than the National Rate",13.7,"11.1","17.2"
110002,"UPSON REGIONAL MEDICAL CENTER","THOMASTON","GA",30286,"UPSON","MORT_30_AMI","No Different than the National Rate",16,"12.0","21.1"
110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC","WAYCROSS","GA",31501,"WARE","MORT_30_AMI","No Different than the National Rate",13.8,"10.8","17.5"
110004,"CORNERSTONE MEDICAL CENTER","FORT OGLETHORPE","GA",30742,"CATOOSA","MORT_30_AMI","No Different than the National Rate",15,"11.4","19.4"
110005,"NORTHSIDE HOSPITAL FORSYTH","CUMMING","GA",30041,"FORSYTH","MORT_30_AMI","No Different than the National Rate",14.8,"12.1","18.3"
110006,"ST MARY'S HOSPITAL","ATHENS","GA",30606,"CLARKE","MORT_30_AMI","No Different than the National Rate",14.4,"11.2","18.6"
110007,"PHOEBE PUTNEY MEMORIAL HOSPITAL","ALBANY","GA",31703,"DOUGHERTY","MORT_30_AMI","No Different than the National Rate",15.1,"12.4","18.4"
110008,"NORTHSIDE HOSPITAL CHEROKEE","CANTON","GA",30114,"CHEROKEE","MORT_30_AMI","No Different than the National Rate",15.2,"12.0","19.0"
110010,"EMORY UNIVERSITY HOSPITAL","ATLANTA","GA",30322,"DEKALB","MORT_30_AMI","No Different than the National Rate",13,"10.3","16.1"
110011,"TANNER MEDICAL CENTER - CARROLLTON","CARROLLTON","GA",30117,"CARROLL","MORT_30_AMI","No Different than the National Rate",14.8,"12.0","18.3"
110015,"TANNER MEDICAL CENTER VILLA RICA","VILLA RICA","GA",30180,"CARROLL","MORT_30_AMI","No Different than the National Rate",15.5,"11.7","20.4"
110016,"WELLSTAR WEST GEORGIA MEDICAL CENTER","LAGRANGE","GA",30240,"TROUP","MORT_30_AMI","No Different than the National Rate",14.2,"11.2","18.0"
110018,"PIEDMONT NEWTON HOSPITAL","COVINGTON","GA",30014,"NEWTON","MORT_30_AMI","No Different than the National Rate",15.5,"12.4","19.3"
110023,"GORDON HOSPITAL","CALHOUN","GA",30701,"GORDON","MORT_30_AMI","No Different than the National Rate",13.4,"10.1","17.1"
110024,"CANDLER HOSPITAL","SAVANNAH","GA",31412,"CHATHAM","MORT_30_AMI",NA,NA,"Not Available","Not Available"
110025,"SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS","BRUNSWICK","GA",31520,"GLYNN","MORT_30_AMI","No Different than the National Rate",14.9,"11.9","18.5"
110026,"ELBERT MEMORIAL HOSPITAL","ELBERTON","GA",30635,"ELBERT","MORT_30_AMI",NA,NA,"Not Available","Not Available"
110027,"ST MARY'S SACRED HEART HOSPITAL, INC","LAVONIA","GA",30553,"FRANKLIN","MORT_30_AMI",NA,NA,"Not Available","Not Available"
110028,"UNIVERSITY HOSPITAL","AUGUSTA","GA",30901,"RICHMOND","MORT_30_AMI","No Different than the National Rate",16.1,"13.4","19.1"
110029,"NORTHEAST GEORGIA MEDICAL CENTER, INC","GAINESVILLE","GA",30501,"HALL","MORT_30_AMI","No Different than the National Rate",12.3,"10.2","14.5"
